path,energi0,homogenitas0,entropy0,contras0,dissimilarity0,ASM0,correlation0,energi45,homogenitas45,entropy45,contras45,dissimilarity45,ASM45,correlation45,energi90,homogenitas90,entropy90,contras90,dissimilarity90,ASM90,correlation90,energi135,homogenitas135,entropy135,contras135,dissimilarity135,ASM135,correlation135,labels
segmented_591,0.40632257449647885,0.6987604850387666,4.768182880619693,715816961.000158,5592320.999999758,0.40632257449647885,0.4159800010029806,0.32315804554064964,0.5711127142290542,4.9724131146172175,715816961.0000336,5592320.999999995,0.32315804554064964,-0.06113316503583959,0.34441697195542215,0.617334469318102,4.88996485183165,715816960.9999632,5592321.000000724,0.34441697195542215,0.056712201687804525,0.3343446751629315,0.5823299350035888,4.994807989379857,715816961.0000806,5592320.999999237,0.3343446751629315,0.02088498064386651,hasil/segmentasi
segmented_592,0.7843198901593097,0.8986492440401089,1.6267585887491305,715816961.0000167,5592321.000000196,0.7843198901593097,0.3265754712829593,0.749613455204766,0.8661016853652702,1.7533132705840884,715816961.0000218,5592321.000000058,0.749613455204766,0.03528416814134696,0.7676946811502571,0.8833486336476968,1.6901061340682573,715816961.0000044,5592320.99999979,0.7676946811502571,0.22621343882622563,0.7539479065908066,0.8689276842692805,1.740220106104352,715816961.0000178,5592321.000000012,0.7539479065908066,0.10559941520415184,hasil/segmentasi
segmented_593,0.40615689155024076,0.6977708574016152,4.549540616855637,715816961.0001293,5592321.000000504,0.40615689155024076,0.3350549094174478,0.3352106169475657,0.5822519910059268,4.727525942069699,715816961.0000436,5592321.000000408,0.3352106169475657,-0.031810861464952586,0.35846611512558313,0.6293553539883412,4.659364353416978,715816960.999932,5592321.000000171,0.35846611512558313,0.10032480920934932,0.344473348291679,0.5922500600699179,4.750828810040825,715816961.0001166,5592320.999999584,0.344473348291679,0.01743939369798247,hasil/segmentasi
segmented_594,0.24119670725927086,0.5587744897409898,6.145911062206965,715816961.0001763,5592321.000000216,0.24119670725927086,0.17591642293474136,0.21069811954413253,0.4711294467464142,6.322879048822476,715816960.999981,5592320.999999826,0.21069811954413253,0.009570456105442677,0.23857398248999648,0.5568107718938065,6.108090392275696,715816960.9999782,5592320.9999995725,0.23857398248999648,0.13570141788093107,0.2091517799271585,0.46727835270637547,6.321793267778817,715816961.0000591,5592321.000000067,0.2091517799271585,-0.0007246391944260016,hasil/segmentasi
segmented_595,0.5414738559527666,0.7502513133740176,3.2470148857032886,715816961.0000582,5592320.999999746,0.5414738559527666,0.1245191162756021,0.5439950098511422,0.7421161760119296,3.2883173043759326,715816961.0000098,5592321.000000122,0.5439950098511422,0.15639416917673343,0.5670889825208334,0.7757324374989659,3.1881481744170608,715816961.0000308,5592321.000000231,0.5670889825208334,0.2769450101984913,0.514558262710659,0.718400657257746,3.293855022803631,715816960.9999813,5592321.000000318,0.514558262710659,-0.036656074365170106,hasil/segmentasi
segmented_596,0.2118161551031577,0.5092304656082943,6.165088035915125,715816960.9999968,5592321.000000057,0.2118161551031577,0.008045170463177194,0.19386588327554413,0.44705976427461114,6.276953807258643,715816960.9999495,5592321.000000051,0.19386588327554413,-0.09994819717031059,0.24853661526368026,0.5746955261455496,6.162982040178062,715816960.9999834,5592321.000000701,0.24853661526368026,0.2720747714118477,0.19592597782651053,0.44924090012047585,6.293183312759338,715816961.0001664,5592320.99999967,0.19592597782651053,-0.07581812419422873,hasil/segmentasi
segmented_597,0.6231179680892043,0.8010070298878788,2.6926744565712126,715816961.0000336,5592321.000000386,0.6231179680892043,0.1753104062353214,0.6243218831284817,0.792671540753764,2.719522415719542,715816960.9999534,5592321.00000043,0.6243218831284817,0.1618427225569816,0.6404822165058731,0.816622406873492,2.641325703441499,715816961.0000417,5592321.000000069,0.6404822165058731,0.2789188918742859,0.596891937049017,0.7736810595539607,2.743381999912277,715816961.000027,5592320.999999969,0.596891937049017,0.007473399454964194,hasil/segmentasi
segmented_598,0.4965187930058379,0.7339623306359572,3.7474199781536504,715816960.9999554,5592320.999999198,0.4965187930058379,0.2554631787479702,0.48117038265030554,0.6998269626966477,3.859818246544907,715816961.0000669,5592320.999999618,0.48117038265030554,0.18460771242674537,0.48275924444672874,0.7171671433678111,3.7794500948491976,715816960.9998891,5592320.999999369,0.48275924444672874,0.1974758430229782,0.45066862549935466,0.6743319557391263,3.8545728865846636,715816961.0000281,5592320.999999591,0.45066862549935466,0.016267668497922976,hasil/segmentasi
segmented_599,0.24839520976456703,0.555201488823082,6.116198147782997,715816961.0001496,5592321.00000006,0.24839520976456703,0.18897064254574392,0.22595939903404527,0.4846095140651607,6.257366978500015,715816960.9999062,5592321.000000281,0.22595939903404527,0.06715066626612348,0.24226858394983647,0.5436272807714546,6.11728310308188,715816960.9998946,5592320.99999944,0.24226858394983647,0.1309608406898405,0.20867942753711918,0.4635978192674825,6.189170828534574,715816961.0001465,5592320.999999421,0.20867942753711918,-0.08399430430815313,hasil/segmentasi
segmented_6,0.39881120349988614,0.6823142001675426,4.788652250188792,715816960.9999586,5592320.999998824,0.39881120349988614,0.3687019375921036,0.33397070736370404,0.5804519553370355,4.9512832541195,715816960.9999973,5592320.999999089,0.33397070736370404,-0.0547242291992411,0.359318748326138,0.626359938709477,4.8852617153147015,715816960.9999058,5592321.000000223,0.359318748326138,0.05527997269102481,0.3315925167034459,0.5785145173493075,4.9418225225800345,715816961.0000453,5592320.9999998305,0.3315925167034459,-0.05221984192467817,hasil/segmentasi
segmented_60,0.13799109223216185,0.42766329034878237,7.015710727001295,715816961.0,5592320.999999952,0.13799109223216185,-0.06155735837120231,0.1255300773157655,0.363658572077061,7.150119323230625,715816961.0000061,5592321.000000152,0.1255300773157655,-0.14518984677699165,0.1774103215108356,0.522300909791995,7.057389956160404,715816960.9998344,5592321.000000544,0.1774103215108356,0.27654541392358517,0.12677935423812461,0.36640705412564023,7.158400424237051,715816960.9998727,5592321.000000322,0.12677935423812461,-0.13601484878894404,hasil/segmentasi
segmented_600,0.21195287193697218,0.5377556459919735,6.360671831641936,715816960.9999337,5592320.999999589,0.21195287193697218,0.1794122400285687,0.16841474095620693,0.4179846548883336,6.450736055263217,715816960.9999675,5592320.999999269,0.16841474095620693,-0.11961242463131236,0.18954764736051058,0.4920685156014743,6.342203156001967,715816961.0000161,5592321.000000377,0.18954764736051058,0.02786696203906027,0.17198033648228359,0.42374458120401726,6.476885956753058,715816960.9999546,5592321.0000015795,0.17198033648228359,-0.08146552296117228,hasil/segmentasi
segmented_601,0.3364485046461827,0.6212964158655483,4.82970182690648,715816961.000059,5592320.9999996135,0.3364485046461827,0.10557061930990069,0.30940796787281494,0.5623587287654984,4.935058758368027,715816960.9999498,5592321.000000431,0.30940796787281494,-0.026375695634003608,0.3402151692921344,0.6249243854987723,4.828365178479924,715816960.9999977,5592320.99999973,0.3402151692921344,0.14396873215180964,0.32293187648135807,0.5775784463469115,4.960140175081164,715816960.9999439,5592321.000000227,0.32293187648135807,0.05017713590207179,hasil/segmentasi
segmented_602,0.7347743586910249,0.8662056506922245,1.8134629638108444,715816960.999998,5592320.999999742,0.7347743586910249,0.16490889350422402,0.7225968494468091,0.8516706608136876,1.8551966869478507,715816961.0000007,5592320.999999785,0.7225968494468091,0.0664139065986048,0.7338305558750425,0.8669321678772729,1.8138340890530857,715816961.000013,5592320.999999966,0.7338305558750425,0.1854388135416526,0.710478716950504,0.8435302323322791,1.874916646482032,715816961.0000058,5592320.999999961,0.710478716950504,-0.033083042167806796,hasil/segmentasi
segmented_603,0.06200668453925618,0.35864640314687035,8.294180947982458,715816961.0002096,5592321.000001437,0.06200668453925618,-0.03294704545922376,0.04382262319921507,0.2222178739908533,8.35408625144037,715816960.9998852,5592321.000000274,0.04382262319921507,-0.27102849150988645,0.05405625529480236,0.32093601236179786,8.216808024317709,715816960.999961,5592321.000000027,0.05405625529480236,-0.12153924016126313,0.045127351051229496,0.22586692332920602,8.402719232387375,715816960.9998537,5592321.000000427,0.045127351051229496,-0.2522051746495075,hasil/segmentasi
segmented_604,0.13753930505817014,0.4366094239278704,7.077877843284102,715816961.0000354,5592321.000000304,0.13753930505817014,0.006973373554370846,0.12795244621951476,0.3728561162921776,7.257692237159895,715816961.0000906,5592320.999999029,0.12795244621951476,-0.055276975595646705,0.14426502892507356,0.45483205671586174,7.065819126505051,715816960.9997994,5592320.999999804,0.14426502892507356,0.058683409113182566,0.11890322040591389,0.3540750803824796,7.17148861549481,715816961.0001454,5592321.000000172,0.11890322040591389,-0.14920429938489285,hasil/segmentasi
segmented_605,0.15998604068470865,0.4753626295186174,6.880989666385842,715816960.9999931,5592320.999999592,0.15998604068470865,0.04672202963943799,0.13669943343713123,0.3808401411148344,7.053577209336026,715816960.999964,5592320.999999764,0.13669943343713123,-0.09108840461506987,0.16437346400102495,0.4828033608758253,6.90823249137528,715816960.9999413,5592320.999999276,0.16437346400102495,0.10792207753474906,0.1355223678027236,0.3789248028632441,7.042896202422001,715816960.9998908,5592321.000000724,0.1355223678027236,-0.09972531948486849,hasil/segmentasi
segmented_606,0.9268482961046767,0.9650324722251272,0.5542768417749432,715816960.9999919,5592320.999999974,0.9268482961046767,0.2363132249745413,0.9252572150243791,0.9620989703693575,0.5667316677317521,715816961.000008,5592321.000000069,0.9252572150243791,0.19109302995331606,0.9324632724971978,0.9683584930043748,0.5317891484876978,715816961.0000163,5592321.00000005,0.9324632724971978,0.36114748334767366,0.9235415930878416,0.9611839331103164,0.5735463959453021,715816961.0000064,5592321.000000037,0.9235415930878416,0.14039181737620132,hasil/segmentasi
segmented_607,0.14055380085415833,0.42919800750383663,6.938285436829162,715816961.0000764,5592320.9999992885,0.14055380085415833,0.0009549100669012156,0.1191800409274456,0.3495367879890841,6.930627132845698,715816961.000079,5592320.999999348,0.1191800409274456,-0.18825868849527325,0.14627462993142434,0.44280573845475396,6.956854718308734,715816961.0001091,5592321.000000257,0.14627462993142434,0.04410426855032294,0.13784083733103356,0.3813516312445696,7.122737137865836,715816961.0000703,5592321.000000598,0.13784083733103356,-0.02761576286383863,hasil/segmentasi
segmented_608,0.5664184493397157,0.7744401178731634,3.16052953806164,715816960.999935,5592320.999999816,0.5664184493397157,0.2562399200864542,0.5474463202730566,0.7433740522383077,3.2496002752436666,715816961.0000148,5592321.000000099,0.5474463202730566,0.13008231726148456,0.5675560190916503,0.7747952908025186,3.1589163172236865,715816961.0000776,5592321.000000008,0.5675560190916503,0.21011281302958873,0.532145448357868,0.7314091821679746,3.2563739601757695,715816961.0000117,5592320.999999542,0.532145448357868,0.012883328230898279,hasil/segmentasi
segmented_609,0.694784805924835,0.8662337359205754,2.3427444765976313,715816961.0000277,5592320.999999705,0.694784805924835,0.49826891164946346,0.6182145900551587,0.7869057363157687,2.6097673558486623,715816961.0000023,5592321.000000347,0.6182145900551587,-0.0035032602818063797,0.6249948764901879,0.7978754266790307,2.57398155927409,715816960.9999986,5592321.000000068,0.6249948764901879,0.04254561482549797,0.6148746229578218,0.7846339885944253,2.6113813028929633,715816961.0000031,5592320.999999963,0.6148746229578218,-0.021188435784085396,hasil/segmentasi
segmented_61,0.19757116103330388,0.49383955268824004,6.359414448835142,715816961.0000762,5592320.999999902,0.19757116103330388,0.028100069552606792,0.1855838413373842,0.4401519608961555,6.503647704718956,715816961.0000241,5592321.00000147,0.1855838413373842,-0.061720022856249605,0.23401853989269822,0.5634914876664576,6.354634784562049,715816960.9999088,5592320.999999276,0.23401853989269822,0.2524417897120429,0.18208938434744654,0.4354476794784772,6.4740552605219,715816961.0001072,5592321.000000368,0.18208938434744654,-0.11065095652640267,hasil/segmentasi
segmented_610,0.1594947705499773,0.48769373939834365,7.101603344657524,715816961.0002269,5592320.999999896,0.1594947705499773,0.14898333043446127,0.12220304721896809,0.35826564372065756,7.190295451662098,715816960.9998767,5592321.0000006305,0.12220304721896809,-0.14723923639855768,0.13980285913073168,0.43408736265353437,7.091072438133347,715816961.0000035,5592320.999999874,0.13980285913073168,0.0034003918821297542,0.12742086613812514,0.3667928275650499,7.240365500553005,715816960.9999279,5592320.999999528,0.12742086613812514,-0.07723945010264342,hasil/segmentasi
segmented_611,0.7883817091326888,0.9023644694638033,1.5545644163872412,715816960.9999886,5592321.000000144,0.7883817091326888,0.3664302542425714,0.7530179333302939,0.8684612996117326,1.674546667894957,715816961.0000185,5592321.000000082,0.7530179333302939,0.0735213588547829,0.7596355180081197,0.8779246561817088,1.6423725217074352,715816961.0000201,5592321.000000065,0.7596355180081197,0.16036227966570266,0.7427943105587669,0.8619872318111319,1.6891513370644204,715816960.9999945,5592320.999999988,0.7427943105587669,-0.007692255632424199,hasil/segmentasi
segmented_612,0.19097886003054002,0.5112734306464496,6.590246824824705,715816961.0001054,5592321.000000499,0.19097886003054002,0.14212594634174064,0.15361993382985753,0.3996325710091113,6.667221721647825,715816960.9999868,5592321.000001085,0.15361993382985753,-0.14213608193498167,0.17731741866227968,0.4786425967185353,6.584833307081263,715816960.9999502,5592321.000000141,0.17731741866227968,0.03696846268598774,0.16351682017563976,0.4151645503981071,6.741936000898377,715816960.9999958,5592320.999999608,0.16351682017563976,-0.04165248026263038,hasil/segmentasi
segmented_613,0.5650965180128638,0.7646867040583973,3.1106261063475458,715816960.9999855,5592321.000000021,0.5650965180128638,0.11316396318709589,0.56141427109369,0.7518289584013521,3.1461628172828187,715816960.999972,5592320.999999945,0.56141427109369,0.09625654449956855,0.6335191324490164,0.8317810710535272,2.894948550933927,715816961.0000197,5592321.000000234,0.6335191324490164,0.5604398068708792,0.552882201323648,0.7455808974861018,3.148695007901274,715816961.000021,5592321.0000001155,0.552882201323648,0.07113931015566066,hasil/segmentasi
segmented_614,0.4218577893292805,0.6901288204326136,4.317677976217573,715816960.9999846,5592321.000000323,0.4218577893292805,0.22441207470598312,0.38153817807804874,0.6214034102907227,4.449321478905957,715816961.0000509,5592320.99999956,0.38153817807804874,-0.010874532003762115,0.41341889948531535,0.6759428134965231,4.343903666227769,715816960.9999162,5592321.000000962,0.41341889948531535,0.15962658821072115,0.3808220436902825,0.6205398233633677,4.445821599797219,715816961.0000699,5592321.000000236,0.3808220436902825,-0.01719148524704958,hasil/segmentasi
segmented_615,0.6946967394904937,0.8395508895212941,2.2188465746512427,715816961.0000201,5592320.999999895,0.6946967394904937,0.19636267171160654,0.6706268904164754,0.8193682465053391,2.2698220817969945,715816961.0000114,5592320.999999885,0.6706268904164754,-0.024313928123269272,0.7272043660452457,0.8700706637256931,2.0855439544762375,715816960.9999732,5592321.000000237,0.7272043660452457,0.38776432196166893,0.6996779147137812,0.8389652452728372,2.2141533896857193,715816961.0000002,5592320.9999997765,0.6996779147137812,0.2531610507443998,hasil/segmentasi
segmented_616,0.1959837870122932,0.49492298346587105,6.32989606043388,715816961.0000434,5592321.000000269,0.1959837870122932,0.04348117749983152,0.18664417319475324,0.44312535239431405,6.483653304064178,715816960.9999813,5592321.00000014,0.18664417319475324,-0.007694584853711373,0.20717338198175378,0.5178483061232597,6.331031711050121,715816961.0000035,5592321.000000345,0.20717338198175378,0.10731616394241413,0.17515088364156078,0.4261491090585451,6.4135314157010335,715816960.999912,5592321.000000091,0.17515088364156078,-0.1045295998455725,hasil/segmentasi
segmented_617,0.6930086690586351,0.8458503945388136,2.213301656664882,715816960.9999752,5592321.000000076,0.6930086690586351,0.26347361520419565,0.6585510419565151,0.8124046344519078,2.2980110792044353,715816960.9999956,5592320.999999928,0.6585510419565151,0.015452580838738891,0.6825137430440626,0.8366810035605431,2.2407550356017203,715816961.00002,5592321.000000179,0.6825137430440626,0.1915029009497399,0.6715589733648132,0.8212459750717751,2.2833673373263084,715816961.0000398,5592320.9999998305,0.6715589733648132,0.1175475483374125,hasil/segmentasi
segmented_618,0.21286416358698684,0.5292864478137702,6.262264445497136,715816960.9999844,5592320.99999918,0.21286416358698684,0.11580433941792698,0.17898300757217228,0.43075579674153547,6.374022588575287,715816960.9999415,5592321.0000002915,0.17898300757217228,-0.11700544017551998,0.20433185269711138,0.5084371234325211,6.271867213299181,715816960.9999685,5592321.000000281,0.20433185269711138,0.052181606506485935,0.18215066404276087,0.4346633426603341,6.393620218113042,715816960.9998889,5592321.000000842,0.18215066404276087,-0.08527350616769817,hasil/segmentasi
segmented_619,0.0887935318430596,0.38640788353867356,7.748002047849679,715816961.0000194,5592320.999998965,0.0887935318430596,-0.026259809565878346,0.07390849987292493,0.28578098375595,7.917459268771421,715816960.9999187,5592321.0000009835,0.07390849987292493,-0.16328298554444434,0.0930160215381736,0.39659028083678755,7.789837979843619,715816961.0001383,5592321.000000344,0.0930160215381736,0.018392676804313016,0.072420893640732,0.28205991766176686,7.887801788808109,715816961.0000846,5592320.999999354,0.072420893640732,-0.18290934780527335,hasil/segmentasi
segmented_62,0.3309705702478401,0.6057747486408538,5.191057383450685,715816960.9998952,5592321.000000296,0.3309705702478401,0.07428683797131322,0.31153807997925476,0.5627007481564096,5.280258249069269,715816960.9999797,5592321.000000148,0.31153807997925476,-0.013326789001540907,0.36416602886398075,0.6559789483755564,5.133476398152178,715816961.0000821,5592320.999999511,0.36416602886398075,0.31482239645911114,0.3225960708304039,0.5745441005541444,5.304456964827743,715816960.9999515,5592321.000000045,0.3225960708304039,0.07801188010267757,hasil/segmentasi
segmented_620,0.06691004047790104,0.34375895538941353,8.170956599697924,715816960.9999708,5592321.000000359,0.06691004047790104,-0.03567806138782216,0.05260971205729209,0.24101919867361982,8.222582901124904,715816960.9999772,5592321.000000425,0.05260971205729209,-0.21867982934094982,0.0666740431223776,0.34059895960670644,8.174868655109865,715816960.9999739,5592320.99999966,0.0666740431223776,-0.027883965366846303,0.05860617460596573,0.259565409889802,8.353499011809937,715816961.0001448,5592321.000001106,0.05860617460596573,-0.12918652907644637,hasil/segmentasi
segmented_621,0.5098380851484433,0.7364208685701963,3.54046390075502,715816960.9999591,5592321.000000208,0.5098380851484433,0.2556724895538563,0.4616309030134436,0.6807468762439688,3.5983631170995465,715816961.0000654,5592320.999999737,0.4616309030134436,-0.026106050713169265,0.49949613030445505,0.7238162688040272,3.5581821423310154,715816961.0001014,5592320.999999804,0.49949613030445505,0.19816277869331705,0.5157380656452104,0.7255312888328049,3.602888518863718,715816961.0000341,5592320.999999905,0.5157380656452104,0.2932693154526496,hasil/segmentasi
segmented_622,0.3819948262787723,0.6544559264975176,4.89433417047703,715816961.0000669,5592321.000000503,0.3819948262787723,0.19841632067652706,0.34153758620647523,0.5878290093139846,4.983261453298679,715816960.9999771,5592320.999999747,0.34153758620647523,0.03795310154689044,0.38335159385323103,0.6521545959615805,4.90696515989969,715816961.000063,5592320.999999609,0.38335159385323103,0.28757151133097064,0.3621156590577694,0.608041959189469,5.008605884625629,715816961.0000752,5592320.999999835,0.3621156590577694,0.1189481290494669,hasil/segmentasi
segmented_623,0.16465043682416966,0.46520117678950346,6.993814839481525,715816961.0001214,5592321.00000017,0.16465043682416966,0.07437584890437733,0.15593055645478587,0.40801186780097165,7.156364742058951,715816960.9999614,5592321.000000677,0.15593055645478587,0.027258689131678934,0.1677993683117862,0.47078985425688424,6.979489521687977,715816960.9999131,5592321.0000009015,0.1677993683117862,0.07574329838398994,0.13841297501106103,0.3788706702601037,7.030024590626496,715816961.000021,5592320.999999174,0.13841297501106103,-0.15917846907886685,hasil/segmentasi
segmented_624,0.248173415996004,0.5603874661094088,5.835913092594002,715816961.0000817,5592321.000000166,0.248173415996004,0.12180589722268781,0.21647970069636926,0.47430992139042455,5.968995121167623,715816960.999981,5592320.9999998575,0.21647970069636926,-0.08820694859419081,0.24449330564004948,0.5496676936629042,5.850760332241416,715816960.999925,5592321.000000942,0.24449330564004948,0.09179379903922144,0.2277315149423439,0.4892976161757103,6.027008654337872,715816960.999992,5592320.999999176,0.2277315149423439,0.010247062859709062,hasil/segmentasi
segmented_625,0.2702720892061824,0.5643930635782264,5.544239294458022,715816961.0000095,5592321.00000058,0.2702720892061824,0.08908386538278529,0.2558620853478679,0.5141450415979676,5.681402808542519,715816961.0000604,5592320.99999922,0.2558620853478679,0.034524726541194053,0.28666531655826516,0.5915534393878528,5.5205763172335836,715816960.9998981,5592321.000000248,0.28666531655826516,0.17400265818150215,0.2501947631099607,0.5075886681949858,5.6533272185456145,715816961.00008,5592320.9999995,0.2501947631099607,-0.04225554052636221,hasil/segmentasi
segmented_626,0.19170773944929306,0.49375926718808427,6.482123808213658,715816961.0000173,5592320.999999782,0.19170773944929306,0.05659551000740484,0.18280804500120187,0.4400123009289198,6.647645963942731,715816960.9998784,5592321.000000536,0.18280804500120187,-0.002668580342132315,0.20508743945412788,0.5175093925438963,6.501186501831842,715816960.999877,5592321.000000069,0.20508743945412788,0.14151564029982522,0.1668458217543382,0.4156105980339507,6.556021369973567,715816961.0000027,5592320.999999326,0.1668458217543382,-0.12171003991886291,hasil/segmentasi
segmented_627,0.6145778765761503,0.7922007711085479,2.7547106415776734,715816960.9999894,5592320.99999972,0.6145778765761503,0.13497941209669345,0.6312627247370836,0.7976459915177605,2.7424909375891,715816960.9999536,5592320.999999568,0.6312627247370836,0.2553007414114908,0.6525963029332578,0.8255591294812856,2.6497059988905165,715816960.9999652,5592320.9999996405,0.6525963029332578,0.38008527445692586,0.5930183106057572,0.7708662483930308,2.7899180494113534,715816960.9999863,5592321.000000048,0.5930183106057572,-0.012908998130596625,hasil/segmentasi
segmented_628,0.1641720614701991,0.47556543356350917,6.887670288969753,715816961.0000236,5592321.000000033,0.1641720614701991,0.06143616682394665,0.14254537744143178,0.3896263240053042,7.05003492560942,715816960.9998244,5592321.000000796,0.14254537744143178,-0.0635565388075814,0.17165607462839078,0.4925417906027327,6.903450630757661,715816960.9998615,5592321.000000702,0.17165607462839078,0.13441156777412433,0.14278338689468248,0.38896571899538374,7.056122062140425,715816960.9997915,5592321.000000304,0.14278338689468248,-0.06765557577434385,hasil/segmentasi
segmented_629,0.4866603114267613,0.7322674759304983,3.7935850233929083,715816961.0000281,5592321.000000174,0.4866603114267613,0.2589099980751028,0.4461801415754687,0.6712413558707044,3.9197114898619323,715816961.0000129,5592320.999999475,0.4461801415754687,0.036078452179754854,0.4716299975805102,0.7125475511348166,3.826556321978324,715816960.9999635,5592320.999999796,0.4716299975805102,0.16304526305922626,0.4361551887437454,0.6623052388959679,3.9119524660326066,715816960.9999427,5592321.000000289,0.4361551887437454,-0.03667213350485505,hasil/segmentasi
segmented_63,0.12133057340441242,0.4250302945181013,7.6935805329183005,715816961.000021,5592320.999999977,0.12133057340441242,0.07718707619098861,0.0930947796300976,0.3138397521600493,7.688013060787132,715816961.000141,5592320.999999937,0.0930947796300976,-0.18247527121386656,0.1115306511314079,0.39735574338301327,7.660885369428208,715816961.0000825,5592321.000000464,0.1115306511314079,0.03265097801233068,0.11101774071515315,0.35823946927304395,7.857424996449467,715816961.0001546,5592321.000000348,0.11101774071515315,0.047107115122468055,hasil/segmentasi
segmented_630,0.2647005999199111,0.5391589995540018,5.490080145815666,715816960.9999924,5592320.99999965,0.2647005999199111,-0.05894805954854725,0.2585360359912691,0.5114677788660268,5.561119436634805,715816961.0000397,5592321.000000581,0.2585360359912691,-0.09519118197942843,0.3687409540661178,0.6943874880306077,5.295339854764505,715816960.9999864,5592321.000000478,0.3687409540661178,0.49783748516078524,0.2591832312069717,0.5121616260258082,5.564968584080359,715816961.0000161,5592320.999999782,0.2591832312069717,-0.08288732503608034,hasil/segmentasi
segmented_631,0.14908742291303143,0.4538871049367313,6.8450938707638995,715816961.0001792,5592320.9999995055,0.14908742291303143,0.009087288097183743,0.13270700975410876,0.37672991499362607,6.995239872061857,715816961.0000982,5592321.000000979,0.13270700975410876,-0.11305504136935705,0.16074326142423523,0.48259935854196606,6.854580748909961,715816961.0000262,5592320.999999474,0.16074326142423523,0.11394358253137535,0.13735530140844254,0.3834642917206873,7.042881249130035,715816960.9999022,5592320.99999936,0.13735530140844254,-0.04998029462573503,hasil/segmentasi
segmented_632,0.6175678462706243,0.8073589939965666,2.7822221985162425,715816960.999948,5592321.000000456,0.6175678462706243,0.28719490905735023,0.5896774492897581,0.7704861854500363,2.8824102207141844,715816960.9999979,5592320.9999997085,0.5896774492897581,0.13247754328088115,0.6121977625379141,0.8008404782592642,2.80050916491289,715816961.0000179,5592321.000000665,0.6121977625379141,0.2515589734763509,0.5824738778400474,0.764974202331558,2.8923960903892114,715816961.0000204,5592321.000000063,0.5824738778400474,0.07331905962265144,hasil/segmentasi
segmented_633,0.7488746944814801,0.8707749075305051,1.8369261053354684,715816961.0000004,5592320.999999947,0.7488746944814801,0.2710278065764239,0.7172880359145878,0.8473599508185147,1.905242448440151,715816961.0000056,5592320.9999999255,0.7172880359145878,0.008920226122063302,0.7617955863859398,0.8819704131753964,1.7922132744704384,715816961.0000445,5592321.000000152,0.7617955863859398,0.3720468439793763,0.7581182793118989,0.8735500523619127,1.821958916290858,715816961.0000159,5592321.00000024,0.7581182793118989,0.355127208800133,hasil/segmentasi
segmented_634,0.27074086033704065,0.5891084705155472,5.926730839859526,715816961.0001082,5592320.999998546,0.27074086033704065,0.24723127800384323,0.2170459596355317,0.4719663010166384,6.035814301908326,715816960.9999567,5592321.000000698,0.2170459596355317,-0.10285936557056351,0.24096072122206155,0.5419243272248491,5.910879814837127,715816961.0000303,5592321.000000654,0.24096072122206155,0.05667294278441002,0.22019240979466692,0.4758907678470202,6.0495958132095415,715816960.9998658,5592320.999998792,0.22019240979466692,-0.07648299989593997,hasil/segmentasi
segmented_635,0.3377146677868766,0.6383649932109005,5.1845994283067744,715816961.0000384,5592320.999999628,0.3377146677868766,0.26065081545524305,0.28707875148741546,0.5411888663719742,5.324806262640442,715816960.9999362,5592321.000000711,0.28707875148741546,-0.007447316829586595,0.3064361583794629,0.5920480171975807,5.222704495328515,715816960.9999733,5592320.999999786,0.3064361583794629,0.10880217695718747,0.28689429221091667,0.5408158284936008,5.3254284350153664,715816960.9999523,5592321.000000063,0.28689429221091667,-0.00227658291576081,hasil/segmentasi
segmented_636,0.6604353118971209,0.8390339174824447,2.50563417748282,715816961.000044,5592320.9999997895,0.6604353118971209,0.41719532671411774,0.6067063170649548,0.7803620865913445,2.672241096957473,715816960.9999886,5592321.000000292,0.6067063170649548,0.05957932940978692,0.6273424120585694,0.8053744699416788,2.6077726840579496,715816961.0000212,5592320.999999668,0.6273424120585694,0.17510312894176916,0.6101088654943102,0.7824041102022776,2.6733356954895724,715816960.9999549,5592321.000000329,0.6101088654943102,0.08011673230542271,hasil/segmentasi
segmented_637,0.5620098562400606,0.7662255645003202,3.0649271371600015,715816960.9999855,5592320.999999697,0.5620098562400606,0.16439291462275107,0.5293440883825101,0.7282577794075408,3.1284386074546906,715816961.0000254,5592321.000000256,0.5293440883825101,-0.04839874041571377,0.574367926561991,0.7770972453247379,3.0475980316048927,715816961.000036,5592321.000000227,0.574367926561991,0.22743824733968362,0.553648900191587,0.7476071353766404,3.1189709725232753,715816961.000004,5592321.000000573,0.553648900191587,0.13721408095586513,hasil/segmentasi
segmented_638,0.5715823321936463,0.8106229993783137,3.2197671861727892,715816960.9999803,5592321.0000005225,0.5715823321936463,0.5062702886653475,0.4797631810414439,0.6945110075578323,3.511882759358899,715816960.9999992,5592321.000000086,0.4797631810414439,0.0036920161624190775,0.4901433239826876,0.7174822295189499,3.4531415588025487,715816960.9999835,5592320.999999889,0.4901433239826876,0.06107932107839666,0.4743508842935234,0.6904272176999279,3.5068803116946237,715816961.000022,5592320.9999997225,0.4743508842935234,-0.032785117399811305,hasil/segmentasi
